id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication,会员类型,会员等级
5241246637361388,Qhj0PuT24,6105713761,红星新闻,#日本碰瓷监控舆论抹黑#【日本“碰瓷”监控+舆论抹黑中国海军应对游刃有余！】#中国海军应对游刃有余#12月7日，中国人民解放军海军新闻发言人王学猛海军大校表示，日前，中国海军辽宁舰航母编队在宫古海峡以东海域正常组织舰载战斗机飞行训练，事先公布了训练海空域。期间，日本自卫队飞机多次抵近中国海军训练海空域滋扰，严重影响中方正常训练，严重危及飞行安全。日方有关炒作与事实完全不符，我们严正要求日方立即停止污蔑抹黑，严格约束一线行动。中国海军将依法采取必要措施，坚决维护自身安全和合法权益。央视军事观察员魏东旭表示，中国海军的航母编队在公海区域航行，到西太平洋相关区域进行训练合理合法，并没有针对任何一个国家。在这样的一种状态下，日本方面却恶人先告状，在进行空中监控的过程当中恶意靠近，主动挑衅，甚至有“碰瓷”的嫌疑，这显然是在有意制造“中国军力威胁论”“中国航母威胁论”，是让事态变得更加紧张。针对这种突发情况，针对空中的挑衅者、闯入者和窥探者，航母辽宁舰编队的应对能力是很强的，反应速度是非常快的。“在后续训练的过程当中，我们还是会保持高度警惕的状态，针对任何的情况，我们在应对的过程当中，都是游刃有余的，因为我们有实力、有信心，而任何的挑衅者，无论是从空中来，还是从水面上来，还是从水下来，我们都可以让他连滚带爬，占不到任何的便宜。”（央视新闻）O网页链接L红星新闻的微博视频,,,,"日本碰瓷监控舆论抹黑,中国海军应对游刃有余",6,6,41,2025-12-07 15:53,微博视频号,,"http://f.video.weibocdn.com/o0/INA54vxYlx08tyZxT9mU010412006XP00E010.mp4?label=mp4_hd&template=640x360.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826219&ssig=DOcjt6MT6S&KID=unistore,video",,,普通用户,超级会员,4
5241618464768654,QhsGyk0xM,6068134008,九津语,#日本又想发动舆论战了#《念奴娇·斥东洋碰瓷》东洋鼓噪，借雷达风波，妄生滋扰。舰阵训练公海域，何惧窥伺轻挑。抵近滋扰，反诬危险，伎俩真可笑。史鉴昭彰，惯于倒打一耙。遥忆昔日烽烟，军国余孽，今又萌凶兆。扩军修宪谋私利，暗布豺狼圈套。正义昭然，人心向背，岂容胡作闹。警钟长鸣，莫教覆辙重蹈。#一分钟视频创作季##微博新知#日出九津超话L九津语的微博视频,,,,"日本又想发动舆论战了,一分钟视频创作季,微博新知",11,7,110,2025-12-08 16:31,日出九津超话,,"http://f.video.weibocdn.com/o0/BSx32G7Plx08tAD1tzx601041200dnxj0E010.mp4?label=mp4_720p&template=1080x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826219&ssig=F6mbAPBfCe&KID=unistore,video",,,金V,超级会员,2
5241615021248119,QhsB05eGX,7399531452,资本大事纪,#日本又想发动舆论战了#日本近期在台海问题上频频挑事，一边蓄意制造军事摩擦还倒打一耙指责中方，一边悄悄砸下大笔经费在全球搞舆论战，这套操作和它历史上发动侵略前的套路越来越像，让国际社会都捏了把汗。它在舆论上特别会装，炒作中方战机用雷达照射日本军机，可中方拿出的证据明明白白，是日本军机多次凑到辽宁舰训练的地方捣乱，威胁中方安全。现在还查出它花钱收买外国智库，连英国一家智库都被曝光每月拿它的资助，专门写抹黑中国的文章，网上还公开招人为它制作反华视频，形成了专门造谣的产业链。更有意思的是，它还想搞所谓“亚洲版北约”，结果不管是亚洲邻国还是美国都不买账，刚提出来就没了下文。军事上它也没闲着，在离台湾很近的岛屿部署了射程很远的导弹和电子战装备，还忙着改造航母，偷偷储备了不少能造核武器的材料，甚至推动修改和平宪法相关规定。最近刚部署的新型隐形战机，因为噪音太大遭到当地民众强烈抗议，可它还是硬要推进，明眼人都能看出来这是在突破防御限制，往进攻性军力方向发展。面对这种情况，中方自然不会坐视不管，不仅在黄海开展了长时间实弹演习，先进驱逐舰编队也穿越了日本海峡，明确警告日本要是敢武力介入台海，整个国家都可能卷入战场。经济上的反制也很见效，暂停进口日本水产品、发布旅游预警后，日本旅游和水产行业都遭了重，稀土出口管制更是让它的汽车产业产能大受影响。国际上没几个国家支持日本的做法，美欧都不愿为它的激进言论背书，俄罗斯还拿出它二战投降的文件，要求它好好反省历史。连和美国一起搞军演时，菲律宾民众都上街抗议，担心被拖入战争。日本国内也不太平，不少城市爆发反战游行，民众不愿家园变成战场，执政党的支持率大幅下滑，内部还出现了分裂。回看历史就会发现，日本现在的所作所为，和过去发动侵略战争前的操作如出一辙，都是先找借口、造舆论、鼓噪民意。亚太地区的和平稳定来之不易，要是纵容它继续突破和平宪法的约束，很可能重蹈过去绥靖政策养虎为患的覆辙。对军国主义的任何妥协，都是在给未来的和平埋下隐患，这一点不管是周边国家还是国际社会，都得保持高度警惕。#秒懂热点就用智搜##微博中长视频激励计划##微博超有用视频##军事#L资本大事纪的微博视频,,,,"日本又想发动舆论战了,秒懂热点就用智搜,微博中长视频激励计划,微博超有用视频,军事",26,39,33,2025-12-08 16:17,iPhone 17 Pro,,"http://f.video.weibocdn.com/o0/KcXVuiaflx08tAC6XBpS01041202qVGE0E010.mp4?label=mp4_720p&template=960x544.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826219&ssig=BBB5fLucR6&KID=unistore,video",,,红V,超级会员,2
5241560814061660,Qhrbzh2CE,7870174479,兴许你再多看我一眼呢,#刘亦菲瘦了#每次刘亦菲出来的时候，rs这些话题看起来不是很友好诶，她一直都这样的吧，只是太白了又不是竹竿那种身材上镜很吃亏。现实看到她就是身高172➕，身形苗条比例好也笔直，脸更是像雕刻的一样。不过这姐比起外貌，内在更是超强，十几年前她爆火就体验过什么叫舆论压力，说她变⭐说她家里怎么怎么样，还上🐏辟谣，结果人家就觉得写她有点击率就超爱发她，她还说没办法别人要吃饭(°ー°〃)。对待外貌她更是直言，长在自己身上的都是好的，要正确看待自己。不焦虑不迎合做自己。感觉她会一直红下去。,,,,刘亦菲瘦了,1,42,313,2025-12-08 12:42,,,"http://f.video.weibocdn.com/o0/tIv1g8fGlx08tAskohUA01041200CIWR0E010.mp4?label=mp4_720p&template=720x1420.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826219&ssig=biYvlxpnwo&KID=unistore,video",,,金V,超级会员,2
5242455899508240,QhOtfDTwI,6380146120,长缨困苍龙,蔡正元：现在全世界只有听到声音挺中国，没有听到声音挺日本#中方录音一出日本有人看不下去了##热点现场#L长缨困苍龙的微博视频,,,,"中方录音一出日本有人看不下去了,热点现场",3,2,14,2025-12-10 23:59,微博视频号,,"http://f.video.weibocdn.com/o0/ucR5I8gulx08tEjyAmbu01041200Cee70E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826219&ssig=WtfXbyERB5&KID=unistore,video",,,红V,超级会员,2
5241868382374835,QhzbE9XNN,7345842226,哨角,挑衅在白天，哭惨在半夜：日本的舆论算计#微博热点优质创作计划#L哨角的微博视频,,,,微博热点优质创作计划,0,1,18,2025-12-09 09:04,微博视频号,,"http://f.video.weibocdn.com/o0/OTPCk6Pklx08tBJd1UEM01041201hbqF0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826219&ssig=gVTU9EBrL2&KID=unistore,video",,,金V,超级会员,2
5241520992291547,Qhq9l9C8r,2013948790,秀财姐姐,#日本又想发动舆论战了#在日本小泉进次郎夸张式的半夜开记者会，指责大陆军机雷达照射日本军机后，国际舆论被日本单方面带偏！中国大陆次日发布新闻澄清，是日本军机离太近骚扰训练！台湾名嘴建议大陆慎防日本方面在国际上发动的舆论战，不要陷入被栽赃嫁祸的被动！这就是日本一贯的恶人先告状的嘴脸！大陆应该主动掌控国际舆论话语权，不能让日本一次次的泼脏水！在绝对的实力面前，抢夺舆论也是一场战争！L秀财姐姐的微博视频,,,,日本又想发动舆论战了,8,12,85,2025-12-08 10:04,iPhone客户端,,"http://f.video.weibocdn.com/o0/SbpX00oSlx08tAcpYo7e01041200x13M0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826242&ssig=ACUZh001hs&KID=unistore,video",,,红V,超级会员,1
5235146488021870,QeKjSxER0,5517771876,-西野呼啸鹰-,#日本很可能在进行某种舆论准备#“存亡危机事态”——好熟悉的配方，好经典的套路！1894年说“朝鲜乱了危及我安全”，1904年说“沙俄来了我活不了”，1931年说“中国打我我得自卫”，1937年直接说“中国威胁我生存”……结果呢？哪次“危机”不是别人家的领土沦陷？哪次“自卫”不是抢资源、占港口、建“共荣圈”？如今又来这套，嘴上说着“台海有事就是日本有事”，一副自己快被灭国的样子，实则军舰造得比下饺子还快，战斧导弹买得比烟花还多。合着你们的“存亡危机”，就是别人家的“亡国灭种”？别整这些虚的了，靖国神社的香火味还没散呢，谁信你又要“和平”？想拿一百年前的剧本重演一遍？中国人民不答应，历史也不会再给机会！#日本舆论已意识到事态十分严重#,,,,"日本很可能在进行某种舆论准备,日本舆论已意识到事态十分严重",11,9,78,2025-11-20 19:54,,https://wx2.sinaimg.cn/large/0061q0wAly1i7ixdobvaij30kk19nafo.jpg,,,,金V,超级会员,2
5235143444793074,QeKeYk6TE,7507141305,喊我侯总,#日本很可能在进行某种舆论准备#日本内部已经乱套了,,,,日本很可能在进行某种舆论准备,1,2,25,2025-11-20 19:42,三星Galaxy Z Fold5,https://wx4.sinaimg.cn/large/008c3cohly1i7ix15ohztj30p40pgmzl.jpg,,,,黄V,会员,6
5235122393059597,QeJH1cPWl,3241361350,快乐的60后小胖子,#日本舆论已意识到事态十分严重#要是真的意识到十分严重，一个首相就该道歉，或者下台，这两个都没有，就说明在日本人心里没那么严重。想让日本人心服口服的，就是把他打服，再扔几个大宝贝，日本立马就服了，对你当牛做马。,,,,日本舆论已意识到事态十分严重,3,25,49,2025-11-20 18:18,华为畅享5G,,,,,红V,超级会员,2
5232441272830678,QdBWDbSo6,6531749317,橘雾凝秋,#微博声浪计划##听见微博##高市早苗妄谈台海震惊日本舆论#拒撤涉台谬论，遭中方警告，高市挑衅引日本舆论三重破防。台湾问题是中国核心利益，不容外部干涉。日本首相高市早苗将中方维护主权中方歪曲为“威胁日本生存”，声称台海局势可能触发日“存亡危机事态”，且拒不撤回相关言论。中方驻大阪总领事薛剑强硬回击，发出“死亡之路”警告，引发日本舆论三次震荡：1. 质疑政治诚信崩塌，痛斥其言论违背一个中国原则，透支外交信誉；2. 恐惧战争风险，批判右翼路线，民众不愿为“台独”当炮灰；3. 看清其政策本质是政治操弄，担忧经贸、民生利益受牵连，背离和平诉求。任何干涉中国内政的行径都不会得逞，日本唯有恪守一个中国原则，才能守护地区和平稳定。橘雾凝秋的微博音频,,,,"微博声浪计划,听见微博,高市早苗妄谈台海震惊日本舆论",0,58,24,2025-11-13 08:44,微博音频,,"http://podcast.video.weibocdn.com/ol/Y84KuiIslx08sWeFmVzi010c1200ccTu0E01l.mp3?label=mp3_audio&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826242&ssig=qGGFe1zTwC&KID=unistore,video",,,金V,超级会员,2
5235090423547671,QeIRseSUv,2143622550,九火知行,#日本很可能在进行某种舆论准备#从日本股市走势看，日本民间并不怕发生什么，恰恰相反，他们似乎更激进！这也是高苗支持率高的原因。日本从未改变，官方和民间一样！,,,,日本很可能在进行某种舆论准备,2,19,86,2025-11-20 16:11,HUAWEI Mate 40 Pro,https://wx3.sinaimg.cn/large/7fc51596gy1i7iqvxte2sj20uo1dfgso.jpg,,,,红V,超级会员,1
5235110640353531,QeJo41tY7,6119583770,定州安胖胖,#日本舆论已意识到事态十分严重#世界那么大。哪儿不能去，干吗非要去那里啊，想起了前几年看的新闻，说从小日本买回来马桶盖，结果一看生产厂家madeinchina,,,,日本舆论已意识到事态十分严重,0,1,5,2025-11-20 17:31,贪吃的胖胖Android,,,,,金V,超级会员,2
5235134674768345,QeK0Pk0sN,6048879948,体育世界的赵领事,#日本舆论已意识到事态十分严重#我可以负责任的说一句，中国人很生气，后果很严重！,,句容,,日本舆论已意识到事态十分严重,0,5,12,2025-11-20 19:07,中兴Axon 40 Ultra,https://wx3.sinaimg.cn/large/006BmtZOgy1i7ivzvn6sij30hj0ms75k.jpg,,,,黄V,非会员,0
5233136396927467,QdU1Nt49l,6519020909,黑夜独鹰眼,把戒尺找回来，舆论不能没收教育的戒尺#熊孩子的日常##生活手记#当一条年轻生命猝然陨落于批评之后，悲痛席卷网络，家长的悲情控诉与舆论的汹涌浪潮猛烈拍打着学校大门。痛惜和同情是人性自然流露，但若舆论的声浪最终导向教师戒尺被缴械，那么教育这座灯塔将陷入茫茫黑暗——我们岂能纵容舆论以悲情之名，粗暴没收教师依法依规行使的惩戒之权？教师依规批评何罪之有？职责之内、情理之中的引导与约束，本应是教育天职的庄严履行。在悲剧发生后，舆论的矛头却常因结果之惨重而偏离航向，混淆了行为正当性与结果严重性的界限，坠入“结果归罪”的深渊。法国思想家卢梭曾深刻洞察：“教育即生长，生长必含约束之痛。”那位对学生提出批评的老师，如确在职责范围内恪守边界，其行为本身便是教育过程中正当的“痛”，岂能因无法预料的悲剧后果就将其钉上道德审判之柱？此风一长，教育空间便会沦为步步惊心的雷区。君不见当下多少教师明哲保身，唯恐“引火烧身”，学生课堂违纪只当视而不见，纵有错误亦不敢开口指正，致使教室秩序日渐松弛，教育职责在无形中悄然瓦解。深究舆情喧嚣背后的传播机制，其深层逻辑往往源于非理性悲情裹挟下的“道德绑架”。在“后真相时代”，情绪常如野马般轻易遮蔽真相的微光。当痛失爱子的悲鸣在社交平台激荡，在共情共振的无限放大中，事件的复杂性被无情消解，只剩对教师和学校单方面的讨伐。鲁迅先生曾痛切点明：“无情未必真豪杰，怜子如何不丈夫。”然而舆论场中奔涌的“怜子”之情，若脱离理性审视，便极易演化为对教育规律的粗暴干涉。此种压力下，教育者往往只得在舆论风暴前退缩自保，甚至放弃应尽之责——最终，社会共同的教育事业被难以驾驭的悲情烈马拖入歧途。教育惩戒权作为社会化的必要工具，其存在关乎教育根基，亦系于文明命脉。柏拉图在《理想国》中早已阐明，理想城邦的塑造离不开教育者“必要之痛”的引导。惩戒不是目的，而是助幼苗穿越风雨、挺拔向阳的支架，是协助年轻灵魂学会在规则与责任中成长的重要阶梯。若因偶发的不幸就因噎废食，令教育者人人自危而放弃手中戒尺，无异于为规避微小风险而主动瘫痪整个教育免疫系统。当教育者不敢再“修剪旁枝”，幼苗便只能向着畸形方向疯长，最终社会必自尝苦果，承担整体文明素质下滑的代价。真正成熟的社会，当以理性为惊涛骇浪中的压舱石，守护教育者依规履职的正当空间。健全法规为教师行使教育惩戒权提供清晰边界与坚实后盾，使教师勇于管教；而媒体则当克制煽情本能，在报道中保持客观与温度平衡，为真相争取“冷静期”。唯有如此，教育才能在悲恸中不被舆论巨浪吞没，在风雨飘摇中守护住那盏为无数心灵引航的明灯。教育之林，既需阳光雨露，亦需修枝剪叶的勇气。舆论之悲情与正义，不该化为收缴戒尺的武器。唯有让教育者依法依规手持戒尺，不惧寒霜，文明之树才能在时代的风暴中挺拔生长，撑起一片理性与温情的天空。专栏·好习惯.壹点胡斯,,,,"熊孩子的日常,生活手记",0,38,41,2025-11-15 06:46,熊孩子的日常超话,https://wx1.sinaimg.cn/large/0077b98xgy1i7ciixsr1zj30hs09u40k.jpg,,,,普通用户,会员,2
5232477834316090,QdCTBi6Om,5517771876,-西野呼啸鹰-,又想蹭热点又想刷存在感，台湾的事能轮得到你指手画脚？真当我们是好欺负，别一天到晚跟着某些国家摇旗呐喊，最后火没蹭成，反把自己点着了。台海这碗饭，不是谁都能端，更不是谁说了算！有脾气就别光打嘴炮……别忘了，惹毛了中国人，后果可不是开个记者会就能糊弄过去的！#高市早苗妄谈台海震惊日本舆论#,,,,高市早苗妄谈台海震惊日本舆论,0,2,6,2025-11-13 11:09,,https://wx1.sinaimg.cn/large/0061q0wAly1i7aevk4gpdj30sg0q9tb5.jpg,,,,金V,超级会员,2
5235115317005277,QeJvBtool,5174129888,康花语,"#日本很可能在进行某种舆论准备#日本的舆论操作始终服务于其战略野心，近期的一系列争议举动实则是试探与造势的结合。高市早苗的涉台狂言虽导致日本单日蒸发3000亿日元市值、旅游业遇冷，但日方并未收敛，反而通过媒体放大外部反制声音，将经济损失扭曲为""外部压力""的证据，进一步煽动国内的危机意识。从朝鲜批评其""撕下和平面具""，到韩国搁置联合搜救训练，再到俄罗斯实施入境禁令，周边国家的正常反制都被日方用于佐证""安全环境恶化""，为其突破和平宪法限制、强化军事力量制造借口。这种""挑衅-反制-造势""的闭环操作，正是舆论准备的典型套路，值得国际社会高度警惕。#秒懂热点就用智搜#",,,,"日本很可能在进行某种舆论准备,秒懂热点就用智搜",0,2,3,2025-11-20 17:50,iPhone 17 Pro Max,,,,,红V,超级会员,1
5233285857019801,QdXURtsaB,7604795865,咩酱纯系,"#何卓佳快哭了#舆论呼吁全运会普及鹰眼系统，并质疑""弱势省份遭区别对待""。",,,,何卓佳快哭了,0,6,53,2025-11-15 16:40,美帝姐驾到Android,,,,,红V,超级会员,1
5232984005281881,QdQ40ma3D,7843287610,甜酪粥,"#马筱梅夸大S把孩子教得很好#马筱梅的育儿实践凸显了重组家庭中""继承与革新""的平衡智慧，而舆论分歧实则折射公众对教育本质的多元解读——无论方式如何，孩子的积极成长或许是最有力的答案。",,,,马筱梅夸大S把孩子教得很好,0,3,12,2025-11-14 20:41,冬天的第一场雪,,,,,黄V,非会员,0
5235079477726195,QeIzNwpW3,2756893085,faty,#日本很可能在进行某种舆论准备#Lfaty的微博视频,,,,日本很可能在进行某种舆论准备,27,25,71,2025-11-20 15:27,微博视频号,,"http://f.video.weibocdn.com/o0/OoC8TyOilx08t7QD17Be01041201vuVX0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826261&ssig=eVKVm19qgM&KID=unistore,video",,,红V,超级会员,3
5232445173008450,QdC2VcCDo,1263692934,第一球迷胖哥,胖哥论坛超话#闽大评##高市早苗妄谈台海震惊日本舆论#中方明确表态：“中国终将统一也必将统一”，任何插手中国统一的图谋都将被粉碎。日本国内舆论与政界的强烈反对，叠加中方外交反制，迫使高市政府面临内外双重压力，其言论已实际损害中日关系根基，并加剧东亚安全局势不确定性。L第一球迷胖哥的微博视频,,,,"闽大评,高市早苗妄谈台海震惊日本舆论",50,23,24,2025-11-13 09:00,胖哥论坛超话,,"http://f.video.weibocdn.com/o0/7xAM1Jnjlx08sWfK96wg01041200jNXq0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826261&ssig=zltJPw2ph7&KID=unistore,video",,,金V,超级会员,2
5235107052916355,QeJihceFZ,1959444680,云南网,【军事专家：日本很可能在进行某种舆论准备】#日本舆论已意识到事态十分严重#我们为什么如此痛恨日本所谓“存亡危机事态”？1894年，日本以所谓朝鲜内乱影响国内安全为由，大举袭击北洋舰队。1904年，日本以沙俄威胁日本安全为由，偷袭旅顺港侵占东北南部地区，攫取大量资源。1931年，日本袭击中国兵营，诬称中国反击威胁日本安全，悍然制造“九一八事变”。1937年，日本宣称“中国事态危及日本生存”，开始大规模全面入侵。评论员杜文龙表示，日本所谓的“存亡危机事态”，都是找借口发动战争。本次提及很有可能是在为介入所谓台海冲突，进行某种舆论准备。L央视网的微博视频（央视网）#请日方自重#,,,,"日本舆论已意识到事态十分严重,请日方自重",1,0,3,2025-11-20 17:17,微博视频号,,"http://locallimit.us.sinaimg.cn/o0/XxNxnhB8lx08t7H4xD0s010412008hdF0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826261&ssig=KtWEP5Ambv&KID=unistore,video",,,普通用户,会员,7
5235050782132027,QeHPw8WDx,1727472420,泰山晚报,【军事专家：#日本很可能在进行某种舆论准备#】#日本存亡危机谎言百年战争密码#我们为什么如此痛恨日本所谓“存亡危机事态”？1894年，日本以所谓朝鲜内乱影响国内安全为由，大举袭击北洋舰队。1904年，日本以沙俄威胁日本安全为由，偷袭旅顺港侵占东北南部地区，攫取大量资源。1931年，日本袭击中国兵营，诬称中国反击威胁日本安全，悍然制造“九一八事变”。1937年，日本宣称“中国事态危及日本生存”，开始大规模全面入侵。评论员杜文龙表示，日本所谓的“存亡危机事态”，都是找借口发动战争。本次提及很有可能是在为介入所谓台海冲突，进行某种舆论准备。#日方竟要求中方解释#L央视网的微博视频（央视网）#中国对日本的施压正在逐渐上升##日本最大核电站将重启运行##中方对日反制层层加码#,,,,"日本很可能在进行某种舆论准备,日本存亡危机谎言百年战争密码,日方竟要求中方解释,中国对日本的施压正在逐渐上升,日本最大核电站将重启运行,中方对日反制层层加码",2,1,15,2025-11-20 13:33,微博视频号,,"http://locallimit.us.sinaimg.cn/o0/XxNxnhB8lx08t7H4xD0s010412008hdF0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826261&ssig=KtWEP5Ambv&KID=unistore,video",,,蓝V,非会员,0
5235151228371554,QeKrwz7P4,3840768703,工人日报,【军事专家：#日本可能在进行某种舆论准备#】我们为什么如此痛恨日本所谓“存亡危机事态”？❗️1894年，日本以所谓朝鲜内乱影响国内安全为由，大举袭击北洋舰队。❗️1904年，日本以沙俄威胁日本安全为由，偷袭旅顺港侵占东北南部地区，攫取大量资源。❗️1931年，日本袭击中国兵营，诬称中国反击威胁日本安全，悍然制造“九一八事变”。❗️1937年，日本宣称“中国事态危及日本生存”，开始大规模全面入侵。评论员杜文龙表示，日本所谓的“存亡危机事态”，都是找借口发动战争。本次提及很有可能是在为介入所谓台海冲突，进行某种舆论准备。L央视网的微博视频（央视网）,,,,日本可能在进行某种舆论准备,2,0,3,2025-11-20 20:13,微博视频号,,"http://locallimit.us.sinaimg.cn/o0/XxNxnhB8lx08t7H4xD0s010412008hdF0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826281&ssig=x8c%2FeGSlG8&KID=unistore,video",,,普通用户,超级会员,2
5233948063172399,Qef8WdjhJ,1700720163,钱江晚报,【#岛内舆论称中国统一不可阻挡#】近日，日本首相高市早苗有关“台湾有事就是日本有事”的挑衅言论，引发岛内舆论高度关注。据台湾“中时新闻网”报道，高市早苗日前在国会答辩时，对“台湾有事就是日本有事”表达认同，并声称“保留日本武力介入台海的可能性”。该报道指出，高市早苗对台“战略清晰”的公开表态，超过历任日本首相，甚至前首相石破茂也直言该言论不妥。《中国时报》16日发表评论称，高市早苗的首相位子还没坐热，就先碰触中日间最敏感的话题。前台北县长周锡玮也在政论节目中预测，中国大陆接下来对日本的反制动作会非常强硬。他强调，没有任何力量可以阻挡中国完成统一大业，日本挑衅中国大陆，真的是自寻“死路”。（中新网）#中方不仅愤怒还有行动##日本高官来华解释高市言论#L中国新闻网的微博视频,,,,"岛内舆论称中国统一不可阻挡,中方不仅愤怒还有行动,日本高官来华解释高市言论",0,0,4,2025-11-17 12:32,微博视频号,,"http://f.video.weibocdn.com/o0/PltsQ6Bylx08t1VDLdYk01041200bljC0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826281&ssig=tDjWVGrT42&KID=unistore,video",,,普通用户,超级会员,2
5235128860150866,QeJRs0Dfk,1847123567,香港商報,【军事专家：#日本可能在进行某种舆论准备#】我们为什么如此痛恨日本所谓“存亡危机事态”？❗️1894年，日本以所谓朝鲜内乱影响国内安全为由，大举袭击北洋舰队。❗️1904年，日本以沙俄威胁日本安全为由，偷袭旅顺港侵占东北南部地区，攫取大量资源。❗️1931年，日本袭击中国兵营，诬称中国反击威胁日本安全，悍然制造“九一八事变”。❗️1937年，日本宣称“中国事态危及日本生存”，开始大规模全面入侵。评论员杜文龙表示，日本所谓的“存亡危机事态”，都是找借口发动战争。本次提及很有可能是在为介入所谓台海冲突，进行某种舆论准备。L央视网的微博视频,,,,日本可能在进行某种舆论准备,4,1,6,2025-11-20 18:44,微博视频号,,"http://locallimit.us.sinaimg.cn/o0/XxNxnhB8lx08t7H4xD0s010412008hdF0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826281&ssig=x8c%2FeGSlG8&KID=unistore,video",,,蓝V,超级会员,2
5235311047082217,QeOBitIpj,6997603360,醍醐守正君,高市早苗错误言论一出，国内很多二鬼子跳的很欢！所以，坚守好舆论战场，最关键的决战要来了！#高市早苗求锤得锤了##三分钟快速追热点##全网热点共创计划#L醍醐守正君的微博视频,,,,"高市早苗求锤得锤了,三分钟快速追热点,全网热点共创计划",1,0,3,2025-11-21 06:48,微博视频号,,"http://f.video.weibocdn.com/o0/bRtcCCZ3lx08t8ROR53q01041203u4EG0E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826281&ssig=k9umMm%2FMbc&KID=unistore,video",,,金V,超级会员,2
5234280464909043,QenN4kB47,2039753857,CCTV4,#日本舆论称高市早苗言论为国家带来危机#【日本舆论：高市早苗恐将日本拖入“国家危机”】针对日本首相高市早苗的涉台错误言论，日本立宪民主党一位众议员表示，“首相为国家带来危机”。在日本国内舆论看来，高市错误言行释放极其危险的信号，冲击地区和平稳定，祸及日本自身。#中国游客不来了让人不安##高市早苗同时得罪四国#LCCTV4的微博视频,,,,"日本舆论称高市早苗言论为国家带来危机,中国游客不来了让人不安,高市早苗同时得罪四国",2,0,11,2025-11-18 10:32,微博视频号,,"http://f.video.weibocdn.com/o0/tbyCsRBrlx08t4kzxiPm01041200fAZu0E010.mp4?label=mp4_hd&template=480x270.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826281&ssig=bQBOIyJ1%2BR&KID=unistore,video",,,普通用户,超级会员,2
5235097697520422,QeJ3bvyp8,1225833283,亿男川陵,#日本舆论已意识到事态十分严重#严重吗L亿男川陵的微博视频,,,,日本舆论已意识到事态十分严重,0,1,2,2025-11-20 16:40,微博视频号,,"http://f.video.weibocdn.com/o0/rLxBqRDrlx08t7VzEc6401041200mhjO0E010.mp4?label=mp4_720p&template=576x1024.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826281&ssig=HRnKHCduj1&KID=unistore,video",,,红V,超级会员,1
5231884189830167,Qdns6Ffh5,2571286965,布哈拉丝绸游台湾,#关注台湾#郑丽文秋祭引爆舆论战，丐帮发言人牛煦庭自我检讨应对太慢#热点观点##视频百亿流量扶持计划##台湾##中国台湾省##郑丽文##国民党#L布哈拉丝绸游台湾的微博视频,,,,"关注台湾,热点观点,视频百亿流量扶持计划,台湾,中国台湾省,郑丽文,国民党",2,6,6,2025-11-11 19:50,微博视频号,,"http://f.video.weibocdn.com/o0/34B9MsqKlx08sTMFD7Go01041201iP670E010.mp4?label=mp4_720p&template=1428x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826281&ssig=%2BdzE6NjPFF&KID=unistore,video",,,红V,超级会员,2
5231837070493455,Qdme724mX,7859384409,别人都咋起名的,郑丽文秋祭引爆舆论战，国民党发言人牛煦庭自我检讨应对太慢一个视频搬运工超话L别人都咋起名的的微博视频,,,,,8,7,19,2025-11-11 16:43,一个视频搬运工超话,,"http://f.video.weibocdn.com/o0/snYcRSQelx08sTzPd6gg010412018qXB0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826281&ssig=Rg4PQdC4HG&KID=unistore,video",,,金V,超级会员,2
